group,class,17,42,90,256,512
ave,n01534433,0.0002282725989872,0.000269776707894,0.0004150410890678,0.0008093301236822,0.00018676849008051797
ave,n01608432,0.0004980493068813,0.0006640657425085,0.0010791068315763,0.001701668465178,0.0020752054453390886
ave,n01806143,0.0001037581190728,0.0002905227334038,0.0003942808524767,0.0006433003382514,0.0013488555479466268
ave,n01820546,0.0001660164356271,0.0001867684900805,0.0001867684900805,0.000269776707894,0.00024902465344069064
ave,n01833805,0.000269776707894,0.0003320328712542,0.0007678260147754,0.0014318917572839,0.00327882460363576
ave,n01855672,0.0001660061007242,0.0002905106762673,0.0005810213525347,0.0016393102446514,0.0020128239712809445
ave,n02012849,0.0001660129905165,0.0002697711095893,0.0004772873477349,0.001992155886198,0.00219967212434373
kitchen,n03887697,0.0010168084664868,0.0038597219340112,0.0068063913675036,0.0221415231375804,0.02683129279933596
kitchen,n03207941,0.0005188013613347,0.0012658753216568,0.0029260396779281,0.0056030547024155,0.00890263136050469
kitchen,n02906734,0.0009960986137627,0.0019506931186187,0.0039428903461442,0.007117954677513,0.007242467004233419
kitchen,n04131690,0.0010168295669136,0.0015563717860922,0.0030297370769262,0.0067857809873622,0.017452115628047896
kitchen,n03775546,0.0007262766906683,0.0011205411798883,0.0022825838849577,0.0045029154821439,0.006993006993006993
kitchen,n04553703,0.0005810575246949,0.0014733958661907,0.0024487424255001,0.0048144766331866,0.007595251929941064
kitchen,n03207743,0.0002282725989872,0.0005395534157881,0.0010791068315763,0.0014318917572839,0.004357931435212086
