epoch,accuracy,loss,val_accuracy,val_loss
0,0.792294979095459,0.7628843784332275,0.7851698994636536,0.7823294401168823
1,0.796459972858429,0.7439243793487549,0.785365104675293,0.7800867557525635
2,0.7980499863624573,0.7346485257148743,0.787418782711029,0.769126296043396
3,0.8005399703979492,0.7237529158592224,0.789659857749939,0.7622496485710144
4,0.8058000206947327,0.703932523727417,0.789402186870575,0.7594569325447083
