epoch,accuracy,loss,val_accuracy,val_loss
0,0.7547150254249573,0.9256531000137329,0.7670773863792419,0.8621734380722046
1,0.7707099914550781,0.85108482837677,0.7743862271308899,0.8301904797554016
2,0.7769399881362915,0.8281037211418152,0.7777907848358154,0.8131560683250427
3,0.7834500074386597,0.7966620326042175,0.7801724076271057,0.8011598587036133
4,0.7867900133132935,0.7828682065010071,0.7816716432571411,0.7926454544067383
